# Workers using these data in publications should cite: 
# Bell et al. 2003, ApJS (in press# astro-ph/0302543) [STELLAR]
# Bell et al. 2003, ApJL, 585, 117 [GAS MASSES]
# M_stellar: line 3
# M_HI: line 5
# M_H2: line 7
# Masses are log 10 in solar masses, assuming h_0 = 100
# FORMAT: (f9.5,2x,f9.5,2x,10f9.5) 
# LABELS: ra dec M_stellar(r-band derived)+error M_HI+error M_H2+error 
  8.65661   -0.39687   10.3216  0.0086  0.0000  0.0000  0.0000  0.0000
  8.66411   -0.41298   11.1519  0.0094  0.0000  0.0000  0.0000  0.0000
  8.68300   -0.42687   11.1398  0.0231  0.0000  0.0000  0.0000  0.0000
  8.64856   -0.73242   10.7826  0.0083  0.0000  0.0000  0.0000  0.0000
  8.87919   -0.86431   10.1638  0.0084  9.4056  0.1124  8.6844  0.3000
  8.71413   -1.12826   10.1995  0.0090  0.0000  0.0000  0.0000  0.0000
  8.75736   -1.20486   11.4463  0.0205  0.0000  0.0000  0.0000  0.0000
  8.62606   -1.05992   11.0715  0.0107  0.0000  0.0000  0.0000  0.0000
  8.64161   -1.21603   10.6763  0.0092  0.0000  0.0000  0.0000  0.0000
  8.96580   -0.48375   10.2239  0.0087  0.0000  0.0000  0.0000  0.0000
  8.94885   -0.45986   10.4964  0.0086  9.8986  0.3000 10.2410  0.3000
  8.88659   -0.17903   10.6388  0.0086  0.0000  0.0000  0.0000  0.0000
  8.91352   -0.13875   11.0697  0.0122  0.0000  0.0000  0.0000  0.0000
  9.20128   -0.62426   10.8752  0.0152  0.0000  0.0000  0.0000  0.0000
  9.66049   -0.42593   10.2752  0.0098  0.0000  0.0000  0.0000  0.0000
  9.84249   -0.55672    9.8119  0.0114 10.1177  0.2576  9.3965  0.2576
  9.64400   -0.00270   10.4923  0.0097  0.0000  0.0000  0.0000  0.0000
  9.58501   -0.27599    9.8334  0.0099  9.7759  0.2167  9.2383  0.2799
  9.71783   -0.40823   11.3727  0.0176  0.0000  0.0000  0.0000  0.0000
  9.57225   -0.61933   10.4085  0.0133  0.0000  0.0000  0.0000  0.0000
  9.24540   -1.22089   10.8070  0.0088  0.0000  0.0000  0.0000  0.0000
  9.12184   -0.72870   10.3807  0.0084  0.0000  0.0000  0.0000  0.0000
  8.92785   -1.09681   10.2884  0.0089  0.0000  0.0000  0.0000  0.0000
  9.27012   -1.15978   10.2488  0.0085  9.3795  0.1582  9.6348  0.1044
  9.84495   -0.03505   11.0315  0.0093  0.0000  0.0000  0.0000  0.0000
  9.87111   -0.53422   10.5514  0.0171  8.8920  0.3000  9.4941  0.0546
  9.66464   -0.10982   10.2749  0.0088  0.0000  0.0000  0.0000  0.0000
  9.30096   -1.14339   10.7110  0.0086  9.6230  0.3000  9.8783  0.3000
  9.44698   -0.90337   10.9331  0.0103  0.0000  0.0000  0.0000  0.0000
  9.68547   -0.10371   10.3565  0.0110  0.0000  0.0000  0.0000  0.0000
  9.46310   -1.14476   10.9720  0.0086  0.0000  0.0000  0.0000  0.0000
  9.51809   -0.74989    9.9221  0.0093  8.6573  0.0000  8.9998  0.0000
  9.47976   -1.02433   11.1240  0.0134  0.0000  0.0000  0.0000  0.0000
  9.49115   -1.00294   10.5748  0.0086  0.0000  0.0000  0.0000  0.0000
  9.30929   -1.09839   10.5311  0.0085  9.8454  0.3000 10.1006  0.3000
  9.29207   -1.10561   10.2377  0.0087  0.0000  0.0000  0.0000  0.0000
 10.11194   -0.04531    9.4529  0.0082  9.3240  0.1524  8.6028  0.1524
  9.48198   -0.97683   10.7975  0.0086  0.0000  0.0000  0.0000  0.0000
 10.01761   -0.57021   10.6221  0.0091  0.0000  0.0000  0.0000  0.0000
  9.90776   -0.32866   10.2191  0.0106  0.0000  0.0000  0.0000  0.0000
  9.63135   -0.92954   11.0226  0.0118  0.0000  0.0000  0.0000  0.0000
  9.56477   -0.96738   10.6264  0.0111  9.4760  0.3000  9.8184  0.3000
  9.53255   -1.16016   11.4504  0.0110  0.0000  0.0000  0.0000  0.0000
  9.54364   -0.67877   10.7244  0.0100  9.6954  0.0415  9.9507  0.2546
